lexisOnTextAE-id	lexicalTextAE-span	lexisDic-id	Dic-id	PubMed-id	Registered	LastUpdated
lexisOnTextAE-id_1393	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/416-420	lexisDic-id_185	Dic-id_185	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1394	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/421-433	lexisDic-id_862	Dic-id_883	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1395	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/435-445	lexisDic-id_288	Dic-id_288	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1396	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/446-455	lexisDic-id_289	Dic-id_289	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1397	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/459-466	lexisDic-id_305	Dic-id_305	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1398	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/490-499	lexisDic-id_863	Dic-id_884	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1399	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/507-512	lexisDic-id_358	Dic-id_369	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1400	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/526-535	lexisDic-id_864	Dic-id_885	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1401	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/544-551	lexisDic-id_305	Dic-id_305	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1402	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/556-562	lexisDic-id_397	Dic-id_408	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1403	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/726-730	lexisDic-id_865	Dic-id_886	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1404	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/738-748	lexisDic-id_866	Dic-id_887	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1405	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/768-773	lexisDic-id_860	Dic-id_881	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1406	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/798-807	lexisDic-id_863	Dic-id_884	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1407	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1011-1020	lexisDic-id_867	Dic-id_888	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1408	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1021-1038	lexisDic-id_868	Dic-id_889	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1409	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1042-1046	lexisDic-id_865	Dic-id_886	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1410	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1060-1070	lexisDic-id_866	Dic-id_887	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1411	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1085-1094	lexisDic-id_869	Dic-id_890	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1509	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1074-1084	lexisDic-id_288	Dic-id_288	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1412	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1106-1131	lexisDic-id_870	Dic-id_891	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1413	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1137-1140	lexisDic-id_344	Dic-id_344	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1414	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1151-1156	lexisDic-id_860	Dic-id_881	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1415	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1190-1199	lexisDic-id_863	Dic-id_884	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1416	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1207-1212	lexisDic-id_358	Dic-id_369	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1417	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1235-1254	lexisDic-id_871	Dic-id_892	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1418	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_872	Dic-id_893	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1419	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_873	Dic-id_894	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1420	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_829	Dic-id_850	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1421	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_832	Dic-id_853	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1422	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_828	Dic-id_849	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1423	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_831	Dic-id_852	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1424	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1265-1269	lexisDic-id_834	Dic-id_855	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1425	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1273-1281	lexisDic-id_874	Dic-id_895	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1426	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1286-1298	lexisDic-id_875	Dic-id_896	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1427	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1291-1298	lexisDic-id_876	Dic-id_897	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1428	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1309-1314	lexisDic-id_860	Dic-id_881	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1429	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1326-1334	lexisDic-id_874	Dic-id_895	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1430	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1336-1342	lexisDic-id_840	Dic-id_861	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1431	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1344-1348	lexisDic-id_291	Dic-id_291	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1432	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1350-1356	lexisDic-id_839	Dic-id_860	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1433	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1361-1366	lexisDic-id_842	Dic-id_863	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1434	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1372-1376	lexisDic-id_877	Dic-id_898	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1435	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1378-1394	lexisDic-id_878	Dic-id_899	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1436	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1399-1412	lexisDic-id_879	Dic-id_900	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1437	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1414-1420	lexisDic-id_876	Dic-id_897	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1438	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1414-1420	lexisDic-id_880	Dic-id_901	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1439	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1442-1452	lexisDic-id_288	Dic-id_288	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1440	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1463-1473	lexisDic-id_881	Dic-id_902	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1441	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1475-1492	lexisDic-id_868	Dic-id_889	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1442	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1496-1500	lexisDic-id_828	Dic-id_849	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1443	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1496-1500	lexisDic-id_831	Dic-id_852	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1444	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1496-1500	lexisDic-id_872	Dic-id_893	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1445	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1496-1500	lexisDic-id_873	Dic-id_894	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1446	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1496-1500	lexisDic-id_829	Dic-id_850	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1447	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1496-1500	lexisDic-id_832	Dic-id_853	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1448	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1514-1527	lexisDic-id_882	Dic-id_903	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1449	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1514-1527	lexisDic-id_883	Dic-id_904	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1450	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1514-1527	lexisDic-id_884	Dic-id_905	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1451	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1514-1527	lexisDic-id_885	Dic-id_906	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1452	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1514-1527	lexisDic-id_886	Dic-id_907	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1453	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1514-1527	lexisDic-id_887	Dic-id_908	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1454	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1531-1540	lexisDic-id_888	Dic-id_909	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1455	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1531-1540	lexisDic-id_889	Dic-id_910	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1456	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1544-1559	lexisDic-id_890	Dic-id_911	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1457	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1561-1576	lexisDic-id_891	Dic-id_912	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1458	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1604-1613	lexisDic-id_863	Dic-id_884	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1459	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1614-1639	lexisDic-id_870	Dic-id_891	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1460	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1644-1650	lexisDic-id_892	Dic-id_913	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1461	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1665-1675	lexisDic-id_881	Dic-id_902	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1462	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1677-1685	lexisDic-id_874	Dic-id_895	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1463	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1690-1707	lexisDic-id_893	Dic-id_914	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1464	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1700-1707	lexisDic-id_876	Dic-id_897	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1465	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1718-1723	lexisDic-id_860	Dic-id_881	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1466	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1756-1766	lexisDic-id_288	Dic-id_288	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1467	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/1767-1776	lexisDic-id_289	Dic-id_289	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1468	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/96-104	lexisDic-id_325	Dic-id_325	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1469	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/105-113	lexisDic-id_342	Dic-id_342	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1470	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/142-148	lexisDic-id_341	Dic-id_341	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1471	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/230-240	lexisDic-id_288	Dic-id_288	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1472	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/249-254	lexisDic-id_41	Dic-id_41	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1473	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/295-298	lexisDic-id_344	Dic-id_344	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1474	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/303-311	lexisDic-id_847	Dic-id_868	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1475	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/344-354	lexisDic-id_881	Dic-id_902	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1476	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/379-415	lexisDic-id_894	Dic-id_915	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1477	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/379-415	lexisDic-id_895	Dic-id_916	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1478	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/430-434	lexisDic-id_896	Dic-id_917	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1479	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/439-448	lexisDic-id_897	Dic-id_918	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1480	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/450-460	lexisDic-id_288	Dic-id_288	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1481	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/471-480	lexisDic-id_898	Dic-id_919	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1482	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/481-486	lexisDic-id_899	Dic-id_920	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1483	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/487-500	lexisDic-id_900	Dic-id_921	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1484	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/508-530	lexisDic-id_599	Dic-id_616	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1485	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/532-542	lexisDic-id_288	Dic-id_288	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1486	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/543-547	lexisDic-id_901	Dic-id_922	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1487	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/548-553	lexisDic-id_41	Dic-id_41	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1488	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/554-585	lexisDic-id_355	Dic-id_366	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1489	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/587-591	lexisDic-id_600	Dic-id_617	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1490	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/626-634	lexisDic-id_902	Dic-id_923	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1491	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/635-646	lexisDic-id_903	Dic-id_924	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1492	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/654-663	lexisDic-id_904	Dic-id_925	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1493	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/692-702	lexisDic-id_905	Dic-id_926	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1494	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/704-718	lexisDic-id_906	Dic-id_927	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1495	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/724-736	lexisDic-id_907	Dic-id_928	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1496	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/740-753	lexisDic-id_848	Dic-id_869	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1497	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1101-1105	lexisDic-id_600	Dic-id_617	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1498	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1101-1105	lexisDic-id_908	Dic-id_929	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1499	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1101-1105	lexisDic-id_909	Dic-id_930	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1500	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1101-1105	lexisDic-id_910	Dic-id_931	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1501	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1109-1114	lexisDic-id_41	Dic-id_41	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1502	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1115-1128	lexisDic-id_911	Dic-id_932	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1503	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1133-1136	lexisDic-id_72	Dic-id_72	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1504	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1137-1142	lexisDic-id_265	Dic-id_265	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1505	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1157-1164	lexisDic-id_111	Dic-id_111	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1506	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1169-1175	lexisDic-id_114	Dic-id_114	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1507	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1176-1195	lexisDic-id_912	Dic-id_933	32661139	2021-09-01	2021-09-19
lexisOnTextAE-id_1508	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32661139/spans/1176-1195	lexisDic-id_912	Dic-id_933	32661139	2021-09-01	2021-09-19
